media_id,tweet_id,handle,posted_at,tweet_url,content_type,genre_refs,like_count,retweet_count,engagement,notable_text,description
3_1944799174186180608,1944799325927747749,WhiteHouse,2025-07-14,https://x.com/WhiteHouse/status/1944799325927747749,pop-culture parody meme,Tinder (dating app); 'It's a Match' / swipe-right meme,10638,1313,11951,ICE SWIPED RIGHT; Recently Arrested; Jiejun Shen China; Extortion - Intent to Extort Marriage; IT'S A MATCH!; ICE; The WHITE HOUSE,"White House meme styled as a Tinder dating-app interaction, set on a bright red and pink background. At the top, large bold white capital text reads 'ICE SWIPED RIGHT' followed by a white heart emoji. Two tilted smartphone mockups are composited in the center. The left phone shows a Tinder profile card with the Tinder flame logo and a 09:30 status bar: a photo of an Asian woman wearing glasses, with a red tag captioned 'Recently Arrested', the name 'Jiejun Shen' and 'China' beside a Chinese-flag emoji, and a subtitle reading 'Extortion - Intent to Extort Marriage'; the standard Tinder action buttons (rewind, X, star, green heart, lightning) appear below. The right phone shows a Tinder 'IT'S A MATCH!' screen, with the same woman's photo at the bottom and, at the top, a photo of an officer seen from behind wearing a tactical vest marked 'ICE'; a 'Send a message / something nice' input bar and reaction emojis appear at the bottom. The White House wordmark and emblem are centered at the bottom. The tweet text reads: 'ICE SAID NAH AND SWIPED RIGHT... No dress. No vows. No citizenship. JUST DEPORTED. IT'S A MATCH'."
3_2003157001484861440,2003157007000334359,USDOL,2025-12-22,https://x.com/USDOL/status/2003157007000334359,news-screenshot graphic card,,8881,2484,11365,FOX NEWS; Labor secretary announces 'strike team' going to Minnesota to investigate rampant fraud,"Share-card built around a Fox News headline. The top portion is a white band with the dark-blue 'FOX NEWS' logo and a black serif headline: 'Labor secretary announces 'strike team' going to Minnesota to investigate rampant fraud'. The lower two-thirds is a color photograph of Donald Trump in a navy suit with a purple patterned tie and American flag lapel pin, smiling and pointing at the camera, on a stage in front of a blurred crowd in red and green apparel and a blue backdrop. The white headline band has a torn-paper bottom edge transitioning into the photo. A small Department of Labor seal is at the bottom-left corner. The tweet references 'TPS Somalis' and welfare fraud in Minnesota and the phrase 'AMERICAN WORKERS ONLY'."
3_1883220874737713152,1883220876914487756,ICEgov,2025-01-25,https://x.com/ICEgov/status/1883220876914487756,stylized booking card,,9047,1351,10398,"ARRESTED AND PENDING REMOVAL; 1/22/2025 | Chicago, IL; Adan Pablo-Ramirez; CRIMES: Evasion from order of removal, 2 DUI convictions; ICE; CHICAGO FIELD OFFICE","A detainee card in ICE's standardized template. The right half shows a desaturated black-and-white close-up photograph of a Hispanic man (Adan Pablo-Ramirez) wearing a hooded jacket, photographed against a chain-link fence. The left half is a dark overlay carrying typography. At top, in large light-blue and cyan serif all-caps, the headline reads 'ARRESTED AND PENDING REMOVAL', followed by a white sans-serif subhead '1/22/2025 | Chicago, IL'. The name 'Adan Pablo-Ramirez' appears in large bold white sans-serif. Below, a 'CRIMES:' label with a bulleted list: 'Evasion from order of removal' and '2 DUI convictions'. The DHS and ICE seal and 'ICE' wordmark sit at lower left in white. A red diagonal banner across the lower-right corner reads 'CHICAGO FIELD OFFICE'."
3_1883243737863598081,1883243739885298114,ICEgov,2025-01-25,https://x.com/ICEgov/status/1883243739885298114,stylized arrest card,,8826,1530,10356,"ARRESTED AND PENDING REMOVAL; 1/22/2025 | New York, NY; Jose Roberto Rodriguez-Urbina; CRIME: Overstaying terms of Admission to the U.S.; ICE; NEW YORK FIELD OFFICE","ICE detainee card. The right side is a desaturated black-and-white close-up portrait of a man (Jose Roberto Rodriguez-Urbina) wearing a dark knit beanie, looking directly at the camera, photographed against a wall with a posted notice in an interior setting. The left side is a dark overlay with typography: a large light-blue or cyan serif all-caps headline 'ARRESTED AND PENDING REMOVAL', a white subhead '1/22/2025 | New York, NY', the name 'Jose Roberto Rodriguez-Urbina' in bold white sans-serif, then a 'CRIME:' label with a single bullet 'Overstaying terms of Admission to the U.S.'. The DHS/ICE seal and 'ICE' wordmark appear at lower left. A red diagonal corner banner reads 'NEW YORK FIELD OFFICE'."
3_1884422517516853248,1884422518766817280,ICEgov,2025-01-29,https://x.com/ICEgov/status/1884422518766817280,stylized mugshot card,,10235,0,10235,"ARRESTED AND PENDING REMOVAL; 1/27/2025 | Corpus Christi, Texas; Honduran National; CRIMES: Aggravated assault w/deadly weapon; CORPUS CHRISTI","Designed arrest card. The background is a dark, slightly blurred black-and-white photograph of a man with short dark hair and a mustache wearing a checkered shirt, looking toward the camera. Large light-blue (cyan) bold serif capital text at top reads 'ARRESTED AND PENDING REMOVAL,' with a white sub-line: '1/27/2025 | Corpus Christi, Texas'. On the left, large bold white sans-serif text reads 'Honduran National'. Below is a white 'CRIMES:' heading with a bulleted entry: 'Aggravated assault w/deadly weapon'. The DHS seal and 'ICE' wordmark appear at the lower left. A diagonal dark-red banner ribbon across the lower-right corner reads 'CORPUS CHRISTI'."
3_2039120445820084224,2039121744137470095,WhiteHouse,2026-03-31,https://x.com/WhiteHouse/status/2039121744137470095,stylized booking card,Wanted/BUSTED rogues-gallery card,8067,1869,9936,"ARRESTED | ILLEGAL ALIEN | Third-degree rape, Unlawful imprisonment, Second-degree assault with a deadly weapon | The WHITE HOUSE","White House booking style card against a solid black background. At the top, in large bold orange italic all caps, is the word 'ARRESTED.' Below it sits a large rounded corner white panel containing a tight, frontal close-up photograph of a man with dark hair, heavy eyebrows, and a mustache, looking directly at the camera against a blurred institutional interior. Beneath the photo, inside the white panel, bold black all caps type reads 'ILLEGAL ALIEN.' Directly below the panel, white sans-serif text lists the charges: 'Third-degree rape, Unlawful imprisonment, Second-degree assault with a deadly weapon.' At the bottom center is the small white line art White House emblem next to the engraved serif wordmark 'The WHITE HOUSE.' The image uses a black, orange, and white palette. The tweet reads 'Criminal illegal aliens will be arrested. They will be deported. No exceptions.'"
3_2004658497825177600,2004658547980996638,ICEgov,2025-12-26,https://x.com/ICEgov/status/2004658547980996638,edited headline graphic,"""Fixed it for you"" meme format",8338,1232,9570,CNN US; ICE officers defended themselves from a criminal illegal alien in Maryland who attempted to ram them with his van; By Taylor Romine; 22 HR AGO,"Graphic built from a screenshot of a CNN article header with red highlight boxes added over parts of the text. The screenshot reproduces a CNN web layout: the CNN logo, a hamburger menu, a red 'Subscribe' button at top, a 'US | 3 MIN READ' kicker, the byline 'By Taylor Romine' with a CNN avatar, and a '22 HR AGO' timestamp. The black headline on white includes the words 'ICE', 'in Maryland who', and 'attempted to ram them with his van'. Bright red boxes with white text are placed over parts of the headline reading 'officers defended themselves' and 'from a criminal illegal alien', and a red block covers wording before 'attempted to ram them'. The tweet text reads 'Fixed the headline for you, @CNN.'"
3_1925920784662282241,1925921349609861170,DHSgov,2025-05-23,https://x.com/DHSgov/status/1925921349609861170,self-deport promo,Airline boarding-pass / ticket graphic,7350,1993,9343,"FREE TICKET HOME | $1,000 to Self-Deport | There is no excuse to not self deport. | Visit DHS.gov/CBPHome","A DHS graphic in the format of an airline ticket or boarding pass. The top portion is a white ticket stub bordered by red rules, with a vertical barcode down the left edge and a perforated dashed edge on the right; the DHS seal sits centered at the top. In large navy condensed sans-serif caps the ticket reads 'FREE TICKET' on the first line and a larger 'HOME' on the second. Below, on a dark navy textured background, a yellow headline reads '$1,000 to Self-Deport,' followed by white body text: 'Non-criminal illegal aliens can access travel assistance on their own terms to avoid arrest and earn a stipend for returning home.' A white line states 'There is no excuse to not self deport.' At the bottom is a red pill-shaped button reading 'Visit DHS.gov/CBPHome.' The color scheme is red, white, and blue."
3_1972678029387206656,1972678032579043469,ICEgov,2025-09-29,https://x.com/ICEgov/status/1972678032579043469,self-deport promo,,6579,1646,8225,Leave on your OWN terms. / AVOID THE JAIL CELL. AVOID THE HUMILIATION. / Learn more at: ICE.gov/self-deportation,"Graphic. The photographic upper two-thirds shows a low-angle close-up of a person in blue jeans and black work boots climbing the metal airstairs of an aircraft; a red handrail is visible at left and a red stripe runs along the aircraft fuselage and door. The person's ankles are bound by a metal chain connecting the two boots. The lower third is overlaid with bold typography: the word 'Leave' set very large in red serif type, followed by 'on your OWN terms.' in black serif (with 'OWN' larger), and below in smaller blue all-caps sans-serif: 'AVOID THE JAIL CELL. AVOID THE HUMILIATION.' A dark navy-blue footer bar carries the circular DHS/ICE seal and the 'ICE' wordmark on the left, with white text on the right reading 'Learn more at: ICE.gov/self-deportation'."
3_1978234946746474496,1978234950684913708,USDOL,2025-10-14,https://x.com/USDOL/status/1978234950684913708,quote graphic,News-outlet branded pull-quote card,6832,1160,7992,"'By rooting out fraud and abuse, the Department of Labor and our federal partners will ensure that highly skilled jobs go to Americans first.'","Quote card. A black header bar at top carries the white 'Blaze media' logo (with a flame-stylized 'B'). Below, on a cream off-white background, a rust-red sans-serif quotation fills the frame: ""'By rooting out fraud and abuse, the Department of Labor and our federal partners will ensure that highly skilled jobs go to Americans first.'"" There is no photo or illustration."
3_1979657333958397952,1979657369752858990,USDOL,2025-10-18,https://x.com/USDOL/status/1979657369752858990,poster (AI-generated),WPA/mid-century American poster style; AI-generated illustration,6528,1123,7651,AMERICANS FIRST.,"Illustrated (AI-generated) poster in a mid-20th-century WPA style. It shows a young white man with combed blond hair, from the waist up in a buttoned blue-gray work shirt, hands at his hips, looking off to the side. Behind him is a large American flag (stars at upper left, red-and-white stripes and a sunset sky) and silhouettes of gantry cranes and shipyard or construction structures in muted teal and rust tones. The color palette is cream, teal, dusty red, and navy. Across the bottom in large bold white serif capitals is 'AMERICANS FIRST.' on two lines ('AMERICANS' over 'FIRST.'). The tweet reads 'rebuilding our workforce and ensuring American Jobs go to AMERICANS FIRST!'"
